Data,Discurso,Fase,Hora,Orador,Publicação,Sessão,Sumário
18/10/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=260.2.55.O&nuQuarto=18&nuOrador=2&nuInsercao=0&dtHorarioQuarto=11:12&sgFaseSessao=BC&Data=18/10/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=11:12&txEtapa=",BREVES COMUNICAÇÕES,11h12,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=22&Datain=19/10/2016&txSuplemento=,260.2.55.O,"Transcurso do Dia do Médico. Descrença da formação médica dos cubanos participantes do Programa Mais Médicos e do propósito divulgado do Programa. Preocupação do orador com a situação do Colégio Pedro II, no Estado do Rio de Janeiro."
17/10/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=258.2.55.O&nuQuarto=112&nuOrador=2&nuInsercao=30&dtHorarioQuarto=19:42&sgFaseSessao=OD&Data=17/10/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=19:42&txEtapa=",ORDEM DO DIA,19h42,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=118&Datain=18/10/2016&txSuplemento=,258.2.55.O,
17/10/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=258.2.55.O&nuQuarto=11&nuOrador=1&nuInsercao=0&dtHorarioQuarto=16:20&sgFaseSessao=BC&Data=17/10/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=16:20&txEtapa=",BREVES COMUNICAÇÕES,16h20,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=58&Datain=18/10/2016&txSuplemento=,258.2.55.O,Imperiosidade de negociação pelo orador com vistas à preservação dos direitos dos militares das Forças Armadas brasileiras diante de propostas do Governo Federal de congelamento dos salários e reforma da Previdência.
19/09/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=228.2.55.O&nuQuarto=85&nuOrador=1&nuInsercao=0&dtHorarioQuarto=16:42&sgFaseSessao=BC&Data=19/09/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=16:42&txEtapa=",BREVES COMUNICAÇÕES,16h42,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=101&Datain=20/09/2016&txSuplemento=,228.2.55.O,Repúdio à venda pelo Governo brasileiro de jazidas de nióbio para investidores chineses. Importância estratégica do mineral para a indústria de alta tecnologia.
14/09/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=224.2.55.O&nuQuarto=82&nuOrador=2&nuInsercao=0&dtHorarioQuarto=12:28&sgFaseSessao=CG&Data=14/09/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Comissão Geral&txTipoSessao=Comissão Geral&dtHoraQuarto=12:28&txEtapa=",COMISSÃO GERAL,12h28,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=39&Datain=15/09/2016&txSuplemento=,224.2.55.O,"Comissão Geral para debate da violência contra mulheres e meninas do Brasil, da cultura do estupro, do enfrentamento à impunidade e da necessidade de políticas públicas de prevenção, proteção e atendimento a vítimas."
22/08/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=203.2.55.O&nuQuarto=2&nuOrador=2&nuInsercao=6&dtHorarioQuarto=20:22&sgFaseSessao=OD&Data=22/08/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=20:22&txEtapa=",ORDEM DO DIA,20h22,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=158&Datain=23/08/2016&txSuplemento=,203.2.55.O,
22/08/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=203.2.55.O&nuQuarto=2&nuOrador=2&nuInsercao=22&dtHorarioQuarto=20:22&sgFaseSessao=OD&Data=22/08/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=20:22&txEtapa=",ORDEM DO DIA,20h22,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=166&Datain=23/08/2016&txSuplemento=,203.2.55.O,
08/08/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=187.2.55.O&nuQuarto=39&nuOrador=2&nuInsercao=0&dtHorarioQuarto=15:16&sgFaseSessao=GE&Data=08/08/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Grande Expediente&txTipoSessao=Não Deliberativa de Debates - CD&dtHoraQuarto=15:16&txEtapa=",GRANDE EXPEDIENTE,15h16,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=29&Datain=09/08/2016&txSuplemento=,187.2.55.O,"Preocupação com os efeitos sobre os militares das Forças Armadas decorrentes da proposta do Governo Federal de reforma da Previdência Social. Indignação com a ação da Secretária Especial de Direitos Humanos, Flávia Piovesan, junto ao Senado Federal, contra proposição de interesse dos militares. Inconformismo com os baixos salários dos militares. Exaltação da organização do povo israelense e do sucesso do desenvolvimento de Israel, comparativamente ao Brasil."
02/08/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=184.2.55.O&nuQuarto=84&nuOrador=2&nuInsercao=0&dtHorarioQuarto=12:18&sgFaseSessao=BC&Data=02/08/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=12:18&txEtapa=",BREVES COMUNICAÇÕES,12h18,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=45&Datain=03/08/2016&txSuplemento=,184.2.55.O,"Saudação ao Deputado Luis Carlos Heinze pela defesa dos produtores rurais brasileiros. Solicitação ao Presidente da República interino, Michel Temer, de exoneração da Secretária Especial de Direitos Humanos da Presidência da República, Flávia Cristina Piovesan. Protesto pela não inclusão de policias militares e civis em projeto de lei relativo à garantia de foro especial para militares das Forças Armadas responsáveis pela segurança dos Jogos Olímpicos e Paraolímpicos Rio 2016. Solicitação ao Presidente Michel Temer de revisão do valor de diária dos soldados das Forças Armadas em missão no evento esportivo."
01/08/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=182.2.55.O&nuQuarto=68&nuOrador=2&nuInsercao=0&dtHorarioQuarto=18:14&sgFaseSessao=BC&Data=01/08/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=18:14&txEtapa=",BREVES COMUNICAÇÕES,18h14,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=44&Datain=02/08/2016&txSuplemento=,182.2.55.O,"Registro de voto contrário ao Projeto de Lei Complementar nº 257, de 2016, que estabelece o Plano de Auxílio aos Estados e ao Distrito Federal e medidas de estímulo ao reequilíbrio fiscal. Visita do orador à base da Força Nacional de Segurança na cidade do Rio de Janeiro. Solicitação ao Presidente da República em exercício, Michel Temer, de reajuste dos valores das diárias dos militares das Forças Armadas."
12/07/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=176.2.55.O&nuQuarto=15&nuOrador=3&nuInsercao=0&dtHorarioQuarto=14:28&sgFaseSessao=PE&Data=12/07/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Pequeno Expediente&txTipoSessao=Deliberativa Ordinária - CD&dtHoraQuarto=14:28&txEtapa=",PEQUENO EXPEDIENTE,14h28,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=39&Datain=13/07/2016&txSuplemento=,176.2.55.O,"Preocupação com possível inadequação na tomada de decisões de Estado pela então Presidente da República, Dilma Rousseff."
06/07/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=171.2.55.O&nuQuarto=12&nuOrador=4&nuInsercao=25&dtHorarioQuarto=20:24&sgFaseSessao=OD&Data=06/07/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=20:24&txEtapa=",ORDEM DO DIA,20h24,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=211&Datain=07/07/2016&txSuplemento=,171.2.55.O,
06/07/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=171.2.55.O&nuQuarto=12&nuOrador=4&nuInsercao=7&dtHorarioQuarto=20:24&sgFaseSessao=OD&Data=06/07/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=20:24&txEtapa=",ORDEM DO DIA,20h24,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=182&Datain=07/07/2016&txSuplemento=,171.2.55.O,
01/06/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=134.2.55.O&nuQuarto=1&nuOrador=4&nuInsercao=96&dtHorarioQuarto=20:52&sgFaseSessao=OD&Data=01/06/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=20:52&txEtapa=",ORDEM DO DIA,20h52,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=2063&Datain=02/06/2016&txSuplemento=,134.2.55.O,
31/05/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=130.2.55.O&nuQuarto=87&nuOrador=2&nuInsercao=0&dtHorarioQuarto=16:52&sgFaseSessao=GE&Data=31/05/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Grande Expediente&txTipoSessao=Deliberativa Ordinária - CD&dtHoraQuarto=16:52&txEtapa=",GRANDE EXPEDIENTE,16h52,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=64&Datain=01/06/2016&txSuplemento=,130.2.55.O,"Caráter demagógico de protestos contra a existência de cultura masculina do estupro. Necessidade de agravamento de penas para estupradores. Necessidade de aguardo de laudo pericial sobre suposto caso de violência sexual contra jovem no Estado do Rio de Janeiro. Congratulações a autor do Projeto Escola sem Partido, em debate na Comissão de Educação da Câmara dos Deputados. Expectativa de implantação do Projeto pelo Ministro da Educação, Mendonça Filho."
19/05/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=123.2.55.O&nuQuarto=1&nuOrador=1&nuInsercao=7&dtHorarioQuarto=09:00&sgFaseSessao=HO&Data=19/05/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Homenagem&txTipoSessao=Não Deliberativa Solene - CD&dtHoraQuarto=09:00&txEtapa=",HOMENAGEM,9h00,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=8&Datain=20/05/2016&txSuplemento=,123.2.55.O,"Sessão Solene em Homenagem à Data Nacional da Criação do Estado de Israel.
As notas taquigráficas desta Sessão Não Deliberativa Solene poderão ser solicitadas ao Departamento de Taquigrafia, Revisão e Redação - DETAQ."
03/05/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=105.2.55.O&nuQuarto=94&nuOrador=2&nuInsercao=0&dtHorarioQuarto=17:06&sgFaseSessao=GE&Data=03/05/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Grande Expediente&txTipoSessao=Deliberativa Ordinária - CD&dtHoraQuarto=17:06&txEtapa=",GRANDE EXPEDIENTE,17h06,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=76&Datain=04/05/2016&txSuplemento=,105.2.55.O,"Agradecimento por manifestações de apoio à atuação parlamentar do orador em cidades brasileiras, especialmente no Rio de Janeiro."
28/04/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=101.2.55.O&nuQuarto=18&nuOrador=2&nuInsercao=0&dtHorarioQuarto=11:30&sgFaseSessao=BC&Data=28/04/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=11:30&txEtapa=",BREVES COMUNICAÇÕES,11h30,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=22&Datain=29/04/2016&txSuplemento=,101.2.55.O,"Informe de planejamento, pelo PT, de cassação do mandato do orador desde o ano passado. Menção à atitude do Presidente da seccional do Rio de Janeiro da Ordem dos Advogados do Brasil - OAB, o Advogado Felipe Santa Cruz. Relato sobre a atuação do pai do advogado Felipe Santa Cruz em grupo de esquerda durante o governo militar. Leitura de recomendação, em manuais de grupos de esquerda, de prática de violência."
17/04/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=091.2.55.O&nuQuarto=3&nuOrador=1&nuInsercao=359&dtHorarioQuarto=14:04&sgFaseSessao=OD&Data=17/04/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=14:04&txEtapa=",ORDEM DO DIA,14h04,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=91&Datain=18/04/2016&txSuplemento=,091.2.55.O,"Registro de voto do parecer da Comissão Especial sobre a denúncia contra a Presidenta Dilma Rousseff por crime de responsabilidade - Impeachment.
"
16/04/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=086.2.55.O&nuQuarto=3&nuOrador=1&nuInsercao=5&dtHorarioQuarto=05:04&sgFaseSessao=OD&Data=16/04/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=05:04&txEtapa=",ORDEM DO DIA,5h04,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=20&Datain=17/04/2016&txSuplemento=,086.2.55.O,
05/04/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=068.2.55.O&nuQuarto=93&nuOrador=3&nuInsercao=0&dtHorarioQuarto=17:04&sgFaseSessao=GE&Data=05/04/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Grande Expediente&txTipoSessao=Deliberativa Ordinária - CD&dtHoraQuarto=17:04&txEtapa=",GRANDE EXPEDIENTE,17h04,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=159&Datain=06/04/2016&txSuplemento=,068.2.55.O,"Solicitação à Presidência de determinação ao Departamento de Taquigrafia, Revisão e Redação de retirada de palavras ofensivas ao Presidente da Federação das Indústrias do Estado de São Paulo - FIESP, Paulo Skaf, constantes em pronunciamento do Deputado Silvio Costa."
31/03/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=062.2.55.O&nuQuarto=23&nuOrador=3&nuInsercao=0&dtHorarioQuarto=11:52&sgFaseSessao=BC&Data=31/03/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=11:52&txEtapa=",BREVES COMUNICAÇÕES,11h52,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=27&Datain=01/04/2016&txSuplemento=,062.2.55.O,"Saudação ao Governo militar por ação em 31 de março de 1964, diante da cassação do mandato do Presidente da República João Goulart. Cumprimento, pelas Forças Armadas, de preceito da Constituição Federal."
31/03/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=062.2.55.O&nuQuarto=6&nuOrador=3&nuInsercao=0&dtHorarioQuarto=11:18&sgFaseSessao=BC&Data=31/03/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=11:18&txEtapa=",BREVES COMUNICAÇÕES,11h18,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=17&Datain=01/04/2016&txSuplemento=,062.2.55.O,"Anúncio de participação do orador em reunião partidária e em ato favorável ao impeachment da Presidente da República em Vitória, Estado do Espírito Santo.
"
31/03/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=063.2.55.O&nuQuarto=1&nuOrador=1&nuInsercao=10&dtHorarioQuarto=09:00&sgFaseSessao=HO&Data=31/03/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Homenagem&txTipoSessao=Não Deliberativa Solene - CD&dtHoraQuarto=09:00&txEtapa=",HOMENAGEM,9h00,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=144&Datain=01/04/2016&txSuplemento=,063.2.55.O,"Sessão solene em homenagem à TV Cidade Verde.
As notas taquigráficas desta Sessão Não Deliberativa Solene poderão ser solicitadas ao Departamento de Taquigrafia, Revisão e Redação - DETAQ.
"
30/03/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=061.2.55.O&nuQuarto=48&nuOrador=2&nuInsercao=0&dtHorarioQuarto=18:38&sgFaseSessao=BC&Data=30/03/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=18:38&txEtapa=",BREVES COMUNICAÇÕES,18h38,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=135&Datain=31/03/2016&txSuplemento=,061.2.55.O,Disseminação da política do ódio pelo PT. Elogios à Ordem dos Advogados do Brasil - OAB pelo posicionamento favorável ao impeachment da Presidenta da República Dilma Rousseff.
30/03/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=060.2.55.O&nuQuarto=1&nuOrador=1&nuInsercao=37&dtHorarioQuarto=09:00&sgFaseSessao=HO&Data=30/03/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Homenagem&txTipoSessao=Não Deliberativa Solene - CD&dtHoraQuarto=09:00&txEtapa=",HOMENAGEM,9h00,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=99&Datain=31/03/2016&txSuplemento=,060.2.55.O,"Sessão solene em homenagem ao aniversário de 50 anos do Partido do Movimento Democrático Brasileiro - PMDB.
As notas taquigráficas desta Sessão Não Deliberativa Solene poderão ser solicitadas ao Departamento de Taquigrafia, Revisão e Redação - DETAQ."
29/03/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=057.2.55.O&nuQuarto=21&nuOrador=2&nuInsercao=0&dtHorarioQuarto=13:40&sgFaseSessao=BC&Data=29/03/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=13:40&txEtapa=",BREVES COMUNICAÇÕES,13h40,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=40&Datain=30/03/2016&txSuplemento=,057.2.55.O,"Agradecimento ao Deputado Carlos Manato por convite para participação do orador em ato pró-impeachment em Vitória, Estado do Espírito Santo.
"
23/03/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=053.2.55.O&nuQuarto=5&nuOrador=1&nuInsercao=0&dtHorarioQuarto=09:28&sgFaseSessao=CG&Data=23/03/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Comissão Geral&txTipoSessao=Comissão Geral&dtHoraQuarto=09:28&txEtapa=",COMISSÃO GERAL,9h28,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=87&Datain=24/03/2016&txSuplemento=,053.2.55.O,"Comissão Geral para debate da Campanha da Fraternidade de 2016 com o tema Casa comum, nossa responsabilidade."
22/03/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=051.2.55.O&nuQuarto=1&nuOrador=4&nuInsercao=31&dtHorarioQuarto=17:56&sgFaseSessao=OD&Data=22/03/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=17:56&txEtapa=",ORDEM DO DIA,17h56,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=340&Datain=23/03/2016&txSuplemento=,051.2.55.O,"Reiteração da acusação de participação do pai do Deputado Carlos Zarattini em atentado a bomba no Aeroporto Internacional do Recife/Guararapes, Estado de Pernambuco. Não reconhecimento da autoridade de Ministro partidário do comunismo."
22/03/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=051.2.55.O&nuQuarto=1&nuOrador=4&nuInsercao=23&dtHorarioQuarto=17:56&sgFaseSessao=OD&Data=22/03/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Ordem do Dia&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=17:56&txEtapa=",ORDEM DO DIA,17h56,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=315&Datain=23/03/2016&txSuplemento=,051.2.55.O,"Acusação de incitação à violência e de posse de habeas corpus preventivo por parte do ex-Presidente da República Luiz Inácio Lula da Silva. Declaração de envolvimento de familiares da Presidente da República, Dilma Rousseff, em ações criminosas. Atuação do Congresso Nacional na cassação do mandato do ex-Presidente João Goulart. Expectativa de aprovação do afastamento de Dilma Rousseff da Presidência da República."
21/03/2016,"https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=047.2.55.O&nuQuarto=41&nuOrador=1&nuInsercao=0&dtHorarioQuarto=19:20&sgFaseSessao=BC&Data=21/03/2016&txApelido=JAIR BOLSONARO, PSC-RJ&txFaseSessao=Breves Comunicações&txTipoSessao=Deliberativa Extraordinária - CD&dtHoraQuarto=19:20&txEtapa=",BREVES COMUNICAÇÕES,19h20,"JAIR BOLSONARO, PSC-RJ",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&txPagina=37&Datain=22/03/2016&txSuplemento=,047.2.55.O,"Apoio aos policiais e bombeiros militares presentes na Casa para manifestação contrária ao Projeto de Lei nº 3.123, de 2015, que disciplina, em âmbito nacional, a aplicação do limite máximo remuneratório mensal de agentes políticos e públicos de que tratam o inciso XI do caput e os § 9º e § 11 do art. 37 da Constituição Federal. Convocação dos policiais e bombeiros militares para comparecimento ao Congresso Nacional na data de votação do impeachment da Presidenta da República Dilma Rousseff."
